,timestep,location_0_x,location_0_y,location_1_x,location_1_y,location_2_x,location_2_y,location_3_x,location_3_y,location_4_x,location_4_y,location_5_x,location_5_y,location_6_x,location_6_y,location_7_x,location_7_y,location_8_x,location_8_y
100,2205,43.40688196,0.500370524,51.78933852,3.517790441,53.61003069,3.506948415,45.14840636,3.500238481,54.52207126,3.500058314,43.04136149,3.503781593,45.88560759,0.498053509,46.20055645,3.500315705,44.01556374,0.473736742
101,2205.05,43.2493661,0.500370524,51.88168093,3.517790441,53.74831278,3.506948415,45.01971791,3.500238481,54.66221092,3.500058314,42.84540158,3.503781593,45.74711906,0.498053509,46.07229517,3.500315705,43.82676851,0.473736742
102,2205.1,43.08759116,0.500370524,51.97605687,3.517790441,53.8887678,3.506948415,44.88885652,3.500238481,54.80452351,3.500058314,42.64726875,3.503781593,45.6064576,0.498053509,45.94186096,3.500315705,43.63788457,0.473736742
103,2205.15,42.92156097,0.500370524,52.07218756,3.517790441,54.03139574,3.506948415,44.75582221,3.500238481,54.94900903,3.500058314,42.44696298,3.503781593,45.46362321,0.498053509,45.80925382,3.500315705,43.44890823,0.473736742
104,2205.2,42.75127903,0.500370524,52.17041597,3.517790441,54.17619661,3.506948415,44.62061497,3.500238481,55.09566747,3.500058314,42.24448429,3.503781593,45.31861589,0.498053509,45.67447376,3.500315705,43.25983617,0.473736742
105,2205.25,42.57674846,0.500370524,52.26969333,3.517790441,54.32317042,3.506948415,44.48323481,3.500238481,55.24449885,3.500058314,42.03983266,3.503781593,45.17143565,0.498053509,45.53783588,3.500315705,43.07066551,0.473736742
106,2205.3,42.39797186,0.500370524,52.36785708,3.517790441,54.47231715,3.506948415,44.34368171,3.500238481,55.39550316,3.500058314,41.83300811,3.503781593,45.02208247,0.498053509,45.39997042,3.500315705,42.88139392,0.473736742
107,2205.35,42.21495126,0.500370524,52.46635643,3.517790441,54.62363681,3.506948415,44.20195568,3.500238481,55.54868039,3.500058314,41.62401063,3.503781593,44.87055637,0.498053509,45.25993204,3.500315705,42.69201974,0.473736742
108,2205.4,42.02768797,0.500370524,52.56684033,3.517790441,54.77712939,3.506948415,44.05805673,3.500238481,55.70403055,3.500058314,41.41284022,3.503781593,44.71685734,0.498053509,45.11772072,3.500315705,42.50254199,0.473736742
109,2205.45,41.83618258,0.500370524,52.66911392,3.517790441,54.93279491,3.506948415,43.91198485,3.500238481,55.86155364,3.500058314,41.19949688,3.503781593,44.56098538,0.498053509,44.97333648,3.500315705,42.31296048,0.473736742
110,2205.5,41.64043493,0.500370524,52.77172689,3.517790441,55.09063336,3.506948415,43.76374004,3.500238481,56.02124966,3.500058314,40.98398062,3.503781593,44.40294049,0.498053509,44.82677931,3.500315705,42.12327574,0.473736742
111,2205.55,41.44044408,0.500370524,52.87446118,3.517790441,55.25064473,3.506948415,43.6133223,3.500238481,56.18311861,3.500058314,40.76629142,3.503781593,44.24272267,0.498053509,44.67804921,3.500315705,41.93348908,0.473736742
112,2205.6,41.23620839,0.500370524,52.97869379,3.517790441,55.41282903,3.506948415,43.46073163,3.500238481,56.34716048,3.500058314,40.5464293,3.503781593,44.08033193,0.498053509,44.52714618,3.500315705,41.74360248,0.473736742
113,2205.65,41.02772557,0.500370524,53.082905,3.517790441,55.57718626,3.506948415,43.30596804,3.500238481,56.51337529,3.500058314,40.32439425,3.503781593,43.91576825,0.498053509,44.37407023,3.500315705,41.55361852,0.473736742
114,2205.7,40.81499276,0.500370524,53.18877762,3.517790441,55.74371642,3.506948415,43.14903151,3.500238481,56.68176302,3.500058314,40.10018627,3.503781593,43.74903165,0.498053509,44.21882134,3.500315705,41.36354029,0.473736742
115,2205.75,40.59800665,0.500370524,53.29663013,3.517790441,55.91241951,3.506948415,42.98992206,3.500238481,56.85232368,3.500058314,39.87380536,3.503781593,43.58012212,0.498053509,44.06139953,3.500315705,41.17337129,0.473736742
